--------- beginning of /dev/log/system
I/Genyd   (   56): Genyd running
D/local_opengl(  109): Starting local_opengl
I/Vold    (  106): Vold 2.1 (the revenge) firing up
D/Vold    (  106): Volume usb state changing -1 (Initializing) -> 0 (No-Media)
D/Genyd   (   56): Received Get Capabilities
D/        (   56): Socket deconnection
D/Genyd   (   56): Received Get GenymotionVersion
D/Genymotion(   56): Received Get GenymotionVersion
I/genymotion_audio(  119): Starting pcm server
I/genymotion_audio(  119): out sampling rate 44100
D/Genyd   (   56): Received Set Clipboard
D/Genymotion(   56): Received Set Clipboard
D/Genyd   (   56): Received Set Clipboard
D/Genymotion(   56): Received Set Clipboard
D/dalvikvm(  288): GC_CONCURRENT freed 902K, 10% free 12411K/13767K, paused 1ms+21ms, total 227ms
I/ActivityManager(  288): Start proc com.android.smspush for service com.android.smspush/.WapPushManager: pid=605 uid=10045 gids={1028}
D/CallManager(  502): registerPhone(GSM Handler (com.android.internal.telephony.PhoneProxy) {535467f8})
I/ActivityThread(  584): Pub com.android.voicemail: com.android.providers.contacts.VoicemailContentProvider
D/LocalBluetoothProfileManager(  569): LocalBluetoothProfileManager construction complete
I/ActivityThread(  584): Pub user_dictionary: com.android.providers.userdictionary.UserDictionaryProvider
I/ActivityThread(  584): Pub applications: com.android.providers.applications.ApplicationsProvider
I/ActivityManager(  288): Start proc com.google.android.gms.persistent for broadcast com.google.android.gms/com.google.android.location.internal.NlpNetworkProviderSettingsUpdateReceiver: pid=622 uid=10052 gids={3003, 1015, 1028, 1007, 1006, 3002, 3001, 2001, 3006}
I/dalvikvm-heap(  438): Grow heap (frag case) to 16.040MB for 7372812-byte allocation
I/ActivityThread(  549): Pub subscribedfeeds: com.google.android.gsf.subscribedfeeds.SubscribedFeedsProvider
D/dalvikvm(  438): GC_CONCURRENT freed 56K, 5% free 15894K/16583K, paused 11ms+0ms, total 44ms
I/ActivityThread(  549): Pub com.google.contacts.gal.provider: com.google.android.syncadapters.contacts.GalProvider
W/ResourceType(  513): Attempt to retrieve bag 0x7f0d0017 which is invalid or in a cycle.
W/ResourceType(  513): Attempt to retrieve bag 0x7f0d0017 which is invalid or in a cycle.
W/ResourceType(  513): Attempt to retrieve bag 0x7f0d0017 which is invalid or in a cycle.
W/ResourceType(  513): Attempt to retrieve bag 0x7f0d0017 which is invalid or in a cycle.
W/ResourceType(  513): Attempt to retrieve bag 0x7f0d0017 which is invalid or in a cycle.
I/ActivityThread(  584): Pub contacts;com.android.contacts: com.android.providers.contacts.ContactsProvider2
W/ActivityManager(  288): Unable to start service Intent { act=com.android.ussd.IExtendedNetworkService }: not found
D/dalvikvm(  502): GC_CONCURRENT freed 149K, 8% free 8189K/8839K, paused 18ms+22ms, total 44ms
D/dalvikvm(  513): GC_CONCURRENT freed 256K, 9% free 8312K/9095K, paused 11ms+1ms, total 13ms
D/DebugService(  502): DebugService DebugService:
D/TelephonyDebugService(  502): TelephonyDebugService()
I/ActivityThread(  549): Pub com.google.android.gsf.gservices: com.google.android.gsf.gservices.GservicesProvider
I/GservicesProvider(  549): Gservices pushing to system: true; secure: true
D/Bluetooth HSHFP(  502): Starting BluetoothHeadsetService
I/ActivityThread(  584): Pub call_log: com.android.providers.contacts.CallLogProvider
D/dalvikvm(  288): WAIT_FOR_CONCURRENT_GC blocked 0ms
D/dalvikvm(  622): GC_CONCURRENT freed 138K, 8% free 8220K/8839K, paused 11ms+0ms, total 14ms
D/dalvikvm(  288): GC_EXPLICIT freed 201K, 11% free 12350K/13767K, paused 1ms+2ms, total 102ms
D/dalvikvm(  622): GC_CONCURRENT freed 110K, 8% free 8507K/9159K, paused 10ms+0ms, total 13ms
D/dalvikvm(  438): GC_FOR_ALLOC freed <1K, 5% free 15895K/16583K, paused 15ms, total 16ms
I/dalvikvm-heap(  438): Grow heap (frag case) to 18.915MB for 3072012-byte allocation
D/dalvikvm(  622): GC_CONCURRENT freed 109K, 7% free 8841K/9479K, paused 10ms+0ms, total 16ms
D/dalvikvm(  438): GC_CONCURRENT freed <1K, 4% free 18895K/19591K, paused 11ms+1ms, total 24ms
D/dalvikvm(  438): WAIT_FOR_CONCURRENT_GC blocked 12ms
I/SearchManagerService(  288): Building list of searchable activities
D/dalvikvm(  513): GC_CONCURRENT freed 278K, 9% free 8579K/9351K, paused 1ms+0ms, total 39ms
D/ConnectivityService(  288): ConnectivityChange for WIFI: CONNECTED/CONNECTED
D/dalvikvm(  584): GC_CONCURRENT freed 220K, 9% free 8142K/8903K, paused 1ms+0ms, total 6ms
D/OpenGLRenderer(  438): TextureCache::get: create texture(0xb7ab6358): name, size, mSize = 5, 3132, 8208
D/dalvikvm(  622): GC_CONCURRENT freed 142K, 7% free 9161K/9799K, paused 11ms+10ms, total 81ms
D/dalvikvm(  549): GC_CONCURRENT freed 177K, 8% free 8120K/8775K, paused 11ms+2ms, total 17ms
D/libEGL  (  513): loaded /system/lib/egl/libEGL_genymotion.so
D/        (  513): HostConnection::get() New Host Connection established 0xb7a4c380, tid 513
I/ActivityThread(  549): Pub com.google.android.providers.talk: com.google.android.gsf.talk.TalkProvider
D/libEGL  (  513): loaded /system/lib/egl/libGLESv1_CM_genymotion.so
D/libEGL  (  513): loaded /system/lib/egl/libGLESv2_genymotion.so
W/EGL_genymotion(  513): eglSurfaceAttrib not implemented
D/OpenGLRenderer(  513): Enabling debug mode 0
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79eada8): name, size, mSize = 1, 1200, 1200
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799f808): name, size, mSize = 2, 324, 1524
D/NetworkLocationClient(  549): binding to Intent { act=com.google.android.location.internal.ANDROID_NLP pkg=com.google.android.location }
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79fa250): name, size, mSize = 3, 2304, 3828
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb79e8f88): name, size, mSize = 4, 24400, 28228
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a20100): name, size, mSize = 5, 9216, 37444
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a0ca10): name, size, mSize = 6, 20736, 58180
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a3f598): name, size, mSize = 7, 20736, 78916
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a3e9b0): name, size, mSize = 9, 20736, 99652
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a08700): name, size, mSize = 11, 20736, 120388
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a3df10): name, size, mSize = 12, 20736, 141124
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a50ee8): name, size, mSize = 13, 20736, 161860
D/dalvikvm(  549): GC_CONCURRENT freed 288K, 10% free 8268K/9095K, paused 11ms+1ms, total 16ms
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb799fc08): name, size, mSize = 18, 324, 162184
W/dalvikvm(  622): VFY: unable to resolve static field 629 (PR_SET_DUMPABLE) in Landroid/system/OsConstants;
D/dalvikvm(  622): VFY: replacing opcode 0x60 at 0x000b
I/ActivityManager(  288): Displayed com.android.launcher/com.android.launcher2.Launcher: +1s805ms
D/dalvikvm(  549): GC_CONCURRENT freed 373K, 10% free 8311K/9223K, paused 11ms+0ms, total 15ms
D/dalvikvm(  288): GC_FOR_ALLOC freed 402K, 11% free 12464K/13895K, paused 17ms, total 20ms
D/NetworkLocationService(  549): onBind(com.android.location.service.GeocodeProvider) com.google.android.location
D/NetworkLocationService(  549): onBind(com.android.location.service.NetworkLocationProvider) com.google.android.location
I/MultiDex(  622): VM with version 1.6.0 does not have multidex support
I/MultiDex(  622): install
I/MultiDex(  622): MultiDexExtractor.load(/data/app/com.google.android.gms-1.apk, false)
D/dalvikvm(  549): GC_CONCURRENT freed 516K, 11% free 8340K/9351K, paused 12ms+6ms, total 23ms
D/dalvikvm(  513): GC_FOR_ALLOC freed 155K, 8% free 8742K/9415K, paused 4ms, total 5ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 9.586MB for 614668-byte allocation
D/dalvikvm(  513): GC_CONCURRENT freed 12K, 8% free 9330K/10055K, paused 11ms+0ms, total 14ms
D/dalvikvm(  513): GC_FOR_ALLOC freed <1K, 8% free 9329K/10055K, paused 4ms, total 4ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 9.903MB for 345756-byte allocation
D/dalvikvm(  513): GC_FOR_ALLOC freed 0K, 8% free 9667K/10439K, paused 4ms, total 4ms
D/dalvikvm(  513): GC_FOR_ALLOC freed 600K, 14% free 9067K/10439K, paused 3ms, total 7ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 9.904MB for 614668-byte allocation
D/dalvikvm(  513): GC_CONCURRENT freed <1K, 8% free 9667K/10439K, paused 11ms+0ms, total 15ms
I/MultiDex(  622): loading existing secondary dex files
D/dalvikvm(  513): GC_FOR_ALLOC freed 0K, 8% free 9667K/10439K, paused 8ms, total 8ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 10.234MB for 345756-byte allocation
D/dalvikvm(  513): GC_FOR_ALLOC freed 0K, 8% free 10005K/10823K, paused 4ms, total 4ms
D/dalvikvm(  513): GC_FOR_ALLOC freed 600K, 14% free 9405K/10823K, paused 3ms, total 6ms
I/dalvikvm-heap(  513): Grow heap (frag case) to 10.234MB for 614668-byte allocation
D/SyncManager(  288): setSyncAutomatically:  provider subscribedfeeds, user 0 -> true
D/SyncManager(  288): setSyncAutomatically: already set to true, doing nothing
D/dalvikvm(  513): GC_CONCURRENT freed <1K, 8% free 10005K/10823K, paused 11ms+2ms, total 25ms
D/dalvikvm(  288): GC_FOR_ALLOC freed 230K, 12% free 12498K/14151K, paused 19ms, total 19ms
I/dalvikvm-heap(  288): Grow heap (frag case) to 12.841MB for 172356-byte allocation
I/MultiDex(  622): load found 3 secondary dex files
D/dalvikvm(  288): GC_FOR_ALLOC freed <1K, 12% free 12666K/14343K, paused 28ms, total 28ms
D/NetworkLocationClient(  549): onServiceConnected to ComponentInfo{com.google.android.location/com.google.android.location.internal.server.NetworkLocationService}
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7aefa10): name, size, mSize = 20, 345744, 507928
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a3ee90): name, size, mSize = 21, 345744, 853672
D/OpenGLRenderer(  513): TextureCache::get: create texture(0xb7a0a7c8): name, size, mSize = 22, 345744, 1199416
I/MultiDex(  622): install done
I/ActivityThread(  622): Pub com.google.android.location.reporting: com.google.android.location.reporting.service.ReportingContentProvider
D/dalvikvm(  513): GC_CONCURRENT freed 740K, 12% free 9864K/11207K, paused 10ms+0ms, total 15ms
I/ActivityManager(  288): Start proc com.google.android.gsf.login for on-hold: pid=687 uid=10052 gids={3003, 1015, 1028, 1007, 1006, 3002, 3001, 2001, 3006}
D/PowerManagerService(  288): bootCompleted
I/SurfaceFlinger(  116): Boot is finished (17622 ms)
V/DevicePolicyManagerService(  288): Sending password expiration notifications for action android.intent.action.BOOT_COMPLETED
W/MountService(  288): Duplicate state transition (mounted -> mounted) for /mnt/sdcard
D/MountService(  288): sendStorageIntent Intent { act=android.intent.action.MEDIA_MOUNTED dat=file:///mnt/sdcard (has extras) }
V/WiredAccessoryObserver(  288): init()
E/WVMExtractor(  119): Failed to open libwvm.so
D/OpenGLRenderer(  438): TextureCache::get: create texture(0xb79e75f8): name, size, mSize = 7, 3132, 11340
E/WVMExtractor(  119): Failed to open libwvm.so
E/WVMExtractor(  119): Failed to open libwvm.so
E/WVMExtractor(  119): Failed to open libwvm.so
E/WVMExtractor(  119): Failed to open libwvm.so
I/ActivityThread(  622): Pub com.google.android.location.internal: com.google.android.location.internal.LocationContentProvider
I/ActivityThread(  622): Pub com.google.android.gms.fitness: com.google.android.gms.fitness.sync.FitnessContentProvider
D/dalvikvm(  513): GC_CONCURRENT freed 281K, 10% free 10116K/11207K, paused 11ms+6ms, total 22ms
I/ActivityManager(  288): Start proc com.google.android.gms for service com.google.android.gms/.games.chimera.GamesSyncServiceNotificationProxy: pid=725 uid=10052 gids={3003, 1015, 1028, 1007, 1006, 3002, 3001, 2001, 3006}
D/dalvikvm(  725): GC_CONCURRENT freed 152K, 8% free 8272K/8903K, paused 12ms+1ms, total 18ms
D/dalvikvm(  725): WAIT_FOR_CONCURRENT_GC blocked 1ms
D/dalvikvm(  725): GC_CONCURRENT freed 113K, 8% free 8569K/9223K, paused 11ms+0ms, total 14ms
D/dalvikvm(  725): GC_CONCURRENT freed 122K, 7% free 8879K/9543K, paused 10ms+0ms, total 14ms
D/dalvikvm(  725): GC_CONCURRENT freed 121K, 7% free 9200K/9863K, paused 11ms+1ms, total 17ms
W/dalvikvm(  725): VFY: unable to resolve static field 629 (PR_SET_DUMPABLE) in Landroid/system/OsConstants;
D/dalvikvm(  725): VFY: replacing opcode 0x60 at 0x000b
I/MultiDex(  725): VM with version 1.6.0 does not have multidex support
I/MultiDex(  725): install
I/MultiDex(  725): MultiDexExtractor.load(/data/app/com.google.android.gms-1.apk, false)
I/MultiDex(  725): loading existing secondary dex files
I/MultiDex(  725): load found 3 secondary dex files
I/MultiDex(  725): install done
I/ActivityThread(  725): Pub com.google.android.gms.reminders: com.google.android.gms.reminders.provider.RemindersProvider
I/ProviderInstaller(  622): Insert disabled by gate 'gms:security:enable_conscrypt_in_gms_application'
D/OpenGLRenderer(  438): TextureCache::get: create texture(0xb79eb298): name, size, mSize = 9, 3132, 14472
E/dalvikvm(  622): Could not find class 'android.app.AppOpsManager', referenced from method com.google.android.gms.common.ij.a
W/dalvikvm(  622): VFY: unable to resolve check-cast 35 (Landroid/app/AppOpsManager;) in Lcom/google/android/gms/common/ij;
D/dalvikvm(  622): VFY: replacing opcode 0x1f at 0x0010
I/dalvikvm(  622): Could not find method android.content.pm.PackageManager.getPackageInstaller, referenced from method com.google.android.gms.common.ij.a
W/dalvikvm(  622): VFY: unable to resolve virtual method 449: Landroid/content/pm/PackageManager;.getPackageInstaller ()Landroid/content/pm/PackageInstaller;
D/dalvikvm(  622): VFY: replacing opcode 0x6e at 0x000d
I/dalvikvm(  622): Could not find method android.app.Notification$Builder.setLocalOnly, referenced from method com.google.android.gms.common.ij.b
W/dalvikvm(  622): VFY: unable to resolve virtual method 154: Landroid/app/Notification$Builder;.setLocalOnly (Z)Landroid/app/Notification$Builder;
D/dalvikvm(  622): VFY: replacing opcode 0x6e at 0x0201
I/dalvikvm(  622): DexOpt: access denied from Lcom/google/android/gms/common/ij; to field Landroid/app/Notification;.extras
W/dalvikvm(  622): VFY: unable to resolve instance field 33
D/dalvikvm(  622): VFY: replacing opcode 0x54 at 0x0220
I/GCoreUlr(  622): Starting service, intent=Intent { act=com.google.android.location.reporting.ACTION_UPDATE_WORLD cmp=com.google.android.gms/com.google.android.location.reporting.service.DispatchingService (has extras) }, extras=Bundle[{receiverAction=android.location.PROVIDERS_CHANGED}]
V/SipBroadcastReceiver(  502): start auto registration
I/ActivityManager(  288): Start proc com.android.deskclock for broadcast com.android.deskclock/com.android.alarmclock.AnalogAppWidgetProvider: pid=742 uid=10012 gids={1028}
I/ActivityThread(  742): Pub com.android.deskclock: com.android.deskclock.AlarmProvider
I/ActivityThread(  725): Pub com.google.android.gms.chromesync.persistence.provider: com.google.android.gms.chromesync.persistence.ContentProvider
D/dalvikvm(  513): GC_CONCURRENT freed 367K, 9% free 10371K/11335K, paused 11ms+3ms, total 24ms
I/ActivityThread(  725): Pub com.google.android.gms.auth.api.credentials.be.persistence.TemporaryValueProvider: com.google.android.gms.auth.api.credentials.be.persistence.TemporaryValueProvider
I/ActivityThread(  725): Pub com.google.android.gms.drive.sync: com.google.android.gms.drive.metadata.sync.syncadapter.StubContentProvider
I/ActivityThread(  725): Pub com.google.android.gms.photos.iu.EsGoogleIuProvider: com.google.android.libraries.social.autobackup.AutoBackupProvider
D/dalvikvm(  622): GC_CONCURRENT freed 275K, 8% free 9314K/10119K, paused 153ms+0ms, total 157ms
D/dalvikvm(  725): GC_CONCURRENT freed 313K, 9% free 9329K/10183K, paused 11ms+1ms, total 19ms
I/ActivityThread(  725): Pub com.google.android.gms.icing.proxy.sms: com.google.android.gms.icing.proxy.SmsContentProvider
E/dalvikvm(  622): Could not find class 'android.bluetooth.BluetoothManager', referenced from method com.google.android.gms.fitness.i.a.h
W/dalvikvm(  622): VFY: unable to resolve check-cast 75 (Landroid/bluetooth/BluetoothManager;) in Lcom/google/android/gms/fitness/i/a;
D/dalvikvm(  622): VFY: replacing opcode 0x1f at 0x0022
W/ActivityManager(  288): Permission denied: checkComponentPermission() owningUid=1000
W/BroadcastQueue(  288): Permission Denial: broadcasting Intent { act=android.appwidget.action.APPWIDGET_UPDATE_OPTIONS flg=0x10 cmp=com.android.settings/.widget.SettingsAppWidgetProvider (has extras) } from android (pid=513, uid=10021) is not exported from uid 1000 due to receiver com.android.settings/com.android.settings.widget.SettingsAppWidgetProvider
I/ActivityManager(  288): Start proc com.android.contacts for broadcast com.android.contacts/.calllog.CallLogReceiver: pid=755 uid=10000 gids={3003, 1015, 1028}
I/RecoverySystem(  288): No recovery log file
I/ActivityManager(  288): Start proc com.android.providers.calendar for broadcast com.android.providers.calendar/.CalendarReceiver: pid=771 uid=10007 gids={3003, 1015, 1028}
I/ActivityThread(  771): Pub com.android.calendar: com.android.providers.calendar.CalendarProvider2
D/AccountTypeManager(  755): Registering 1 extension packages
I/ActivityThread(  725): Pub com.google.android.gms.download: com.google.android.gms.common.download.provider.DownloadsProvider
I/ActivityThread(  725): Pub com.google.android.gms.common.stats.net.contentprovider: com.google.android.gms.common.stats.net.contentprovider.NetworkUsageContentProvider
I/ActivityThread(  725): Pub com.google.android.gms.auth.api.credentials: com.google.android.gms.auth.api.credentials.sync.CredentialContentProvider
I/ActivityThread(  725): Pub com.google.android.gms.people: com.google.android.gms.people.service.PeopleContentProvider
I/AccountTypeManager(  755): Loaded meta-data for 2 account types, 1 accounts in 128ms(wall) 3ms(cpu)
V/AlarmClock(  742): AlarmInitReceiver finished
I/ActivityManager(  288): Start proc android.process.media for broadcast com.android.providers.downloads/.DownloadReceiver: pid=791 uid=10014 gids={1015, 1023, 1024, 1028, 1006, 2001, 3003, 3007}
I/ActivityThread(  725): Pub com.google.android.gms.chromesync: com.google.android.gms.chromesync.sync.SyncContentProvider
I/ActivityThread(  725): Pub com.google.android.gms.appstate: com.google.android.gms.appstate.provider.AppStateContentProvider
I/ActivityThread(  725): Pub com.google.android.gms.auth.confirm: com.google.android.gms.auth.CredentialStateContentProvider
I/ActivityThread(  725): Pub com.google.android.gms.ads.adinfo: com.google.android.gms.ads.adinfo.AdvertisingInfoContentProvider
I/ActivityThread(  725): Pub com.google.android.gms.people.export: com.google.android.gms.people.debug.PeopleExportProvider
I/ActivityThread(  725): Pub com.google.android.gms.drive: com.google.android.gms.drive.metadata.sync.syncadapter.DatabaseNotificationContentProvider
I/ActivityThread(  725): Pub com.google.android.gms.plus;com.google.android.gms.plus.action: com.google.android.gms.plus.provider.PlusProvider
D/Tethering(  288): MasterInitialState.processMessage what=3
D/SystemClock(  288): Setting time of day to sec=1436863718
I/ActivityThread(  791): Pub media: com.android.providers.media.MediaProvider
I/GCoreUlr(  622): DispatchingService.onCreate()
I/dalvikvm(  622): Could not find method android.accounts.AccountManager.getPreviousName, referenced from method com.google.android.location.util.c.a
W/dalvikvm(  622): VFY: unable to resolve virtual method 14: Landroid/accounts/AccountManager;.getPreviousName (Landroid/accounts/Account;)Ljava/lang/String;
D/dalvikvm(  622): VFY: replacing opcode 0x6e at 0x000a
I/ActivityThread(  725): Pub com.google.android.gms.games: com.google.android.gms.games.provider.NotificationStubContentProvider
D/GpsLocationProvider(  288): NTP server returned: 1436863715763 (Tue Jul 14 08:48:35 GMT 2015) reference: 26392 certainty: 5 system time offset: -3073
I/ActivityThread(  725): Pub com.google.android.gms.games.background: com.google.android.gms.games.chimera.GamesContentProviderProxy
I/dalvikvm(  725): Could not find method android.content.ContentProvider.canonicalize, referenced from method com.google.android.chimera.ContentProviderProxy.superCanonicalize
W/dalvikvm(  725): VFY: unable to resolve virtual method 395: Landroid/content/ContentProvider;.canonicalize (Landroid/net/Uri;)Landroid/net/Uri;
D/dalvikvm(  725): VFY: replacing opcode 0x6f at 0x0000
I/dalvikvm(  725): Could not find method android.content.ContentProvider.openAssetFile, referenced from method com.google.android.chimera.ContentProviderProxy.superOpenAssetFile
W/dalvikvm(  725): VFY: unable to resolve virtual method 405: Landroid/content/ContentProvider;.openAssetFile (Landroid/net/Uri;Ljava/lang/String;Landroid/os/CancellationSignal;)Landroid/content/res/AssetFileDescriptor;
D/dalvikvm(  725): VFY: replacing opcode 0x6f at 0x0000
I/dalvikvm(  725): Could not find method android.content.ContentProvider.openFile, referenced from method com.google.android.chimera.ContentProviderProxy.superOpenFile
W/dalvikvm(  725): VFY: unable to resolve virtual method 407: Landroid/content/ContentProvider;.openFile (Landroid/net/Uri;Ljava/lang/String;Landroid/os/CancellationSignal;)Landroid/os/ParcelFileDescriptor;
D/dalvikvm(  725): VFY: replacing opcode 0x6f at 0x0000
I/dalvikvm(  725): Could not find method android.content.ContentProvider.openTypedAssetFile, referenced from method com.google.android.chimera.ContentProviderProxy.superOpenTypedAssetFile
W/dalvikvm(  725): VFY: unable to resolve virtual method 411: Landroid/content/ContentProvider;.openTypedAssetFile (Landroid/net/Uri;Ljava/lang/String;Landroid/os/Bundle;Landroid/os/CancellationSignal;)Landroid/content/res/AssetFileDescriptor;
D/dalvikvm(  725): VFY: replacing opcode 0x6f at 0x0000
I/dalvikvm(  725): Could not find method android.content.ContentProvider.uncanonicalize, referenced from method com.google.android.chimera.ContentProviderProxy.superUncanonicalize
W/dalvikvm(  725): VFY: unable to resolve virtual method 417: Landroid/content/ContentProvider;.uncanonicalize (Landroid/net/Uri;)Landroid/net/Uri;
D/dalvikvm(  725): VFY: replacing opcode 0x6f at 0x0000
D/ChimeraPrvdrProxy(  725): Provider proxy ComponentInfo{com.google.android.gms/com.google.android.gms.games.chimera.GamesContentProviderProxy} created
I/ProviderInstaller(  725): Insert disabled by gate 'gms:security:enable_conscrypt_in_gms_application'
D/ChimeraPrvdrProxy(  725): Loading provider implementation for ComponentInfo{com.google.android.gms/com.google.android.gms.games.chimera.GamesContentProviderProxy}
E/dalvikvm(  622): Could not find class 'android.bluetooth.BluetoothGattCharacteristic', referenced from method com.google.android.gms.fitness.store.aj.a
W/dalvikvm(  622): VFY: unable to resolve check-cast 69 (Landroid/bluetooth/BluetoothGattCharacteristic;) in Lcom/google/android/gms/fitness/store/aj;
D/dalvikvm(  622): VFY: replacing opcode 0x1f at 0x0016
D/dalvikvm(  622): GC_CONCURRENT freed 305K, 9% free 9466K/10311K, paused 44ms+12ms, total 71ms
I/dalvikvm(  622): Could not find method android.app.ActivityManager.isLowRamDevice, referenced from method com.google.android.location.reporting.LocationReportingController.a
W/dalvikvm(  622): VFY: unable to resolve virtual method 105: Landroid/app/ActivityManager;.isLowRamDevice ()Z
D/dalvikvm(  622): VFY: replacing opcode 0x6e at 0x014c
W/dalvikvm(  622): Unable to resolve superclass of Lcom/google/android/location/reporting/service/LocationHistoryInjectorService; (233)
W/dalvikvm(  622): Link of class 'Lcom/google/android/location/reporting/service/LocationHistoryInjectorService;' failed
I/dalvikvm(  622): Could not find method com.google.android.location.reporting.service.LocationHistoryInjectorService.a, referenced from method com.google.android.location.reporting.service.e.a
W/dalvikvm(  622): VFY: unable to resolve static method 50650: Lcom/google/android/location/reporting/service/LocationHistoryInjectorService;.a (Landroid/content/Context;Z)V
D/dalvikvm(  622): VFY: replacing opcode 0x71 at 0x0251
E/dalvikvm(  622): Could not find class 'android.bluetooth.BluetoothGattCharacteristic', referenced from method com.google.android.gms.fitness.store.aj.i
I/dalvikvm(  622): Could not find method android.app.ActivityManager.getCurrentUser, referenced from method com.google.android.location.util.aw.a
W/dalvikvm(  622): VFY: unable to resolve static method 98: Landroid/app/ActivityManager;.getCurrentUser ()I
D/dalvikvm(  622): VFY: replacing opcode 0x71 at 0x000a
I/dalvikvm(  622): Could not find method android.os.UserHandle.myUserId, referenced from method com.google.android.location.util.aw.a
W/dalvikvm(  622): VFY: unable to resolve static method 1390: Landroid/os/UserHandle;.myUserId ()I
D/dalvikvm(  622): VFY: replacing opcode 0x71 at 0x0001
D/ChimeraPrvdrProxy(  725): Proxying container provider ComponentInfo{com.google.android.gms/com.google.android.gms.games.chimera.GamesContentProviderProxy} to Chimera provider impl com.google.android.gms.games.GamesContentProviderStub
D/ChimeraCfgMgr(  725): Loading module com.google.android.gms.games from APK com.google.android.gms
W/dalvikvm(  622): VFY: unable to resolve new-instance 69 (Landroid/bluetooth/BluetoothGattCharacteristic;) in Lcom/google/android/gms/fitness/store/aj;
D/dalvikvm(  622): VFY: replacing opcode 0x22 at 0x0050
D/dalvikvm(  622): DexOpt: unable to opt direct call 0x011c at 0x56 in Lcom/google/android/gms/fitness/store/aj;.i
I/dalvikvm(  725): Could not find method android.content.ContentProvider.getCallingPackage, referenced from method com.google.android.chimera.ContentProvider.getCallingPackage
W/dalvikvm(  725): VFY: unable to resolve virtual method 397: Landroid/content/ContentProvider;.getCallingPackage ()Ljava/lang/String;
D/dalvikvm(  725): VFY: replacing opcode 0x6e at 0x0002
D/ChimeraSrvcProxy(  725): Creating service proxy ComponentInfo{com.google.android.gms/com.google.android.gms.games.chimera.GamesSyncServiceNotificationProxy}
D/ChimeraSrvcProxy(  725): Proxying container service ComponentInfo{com.google.android.gms/com.google.android.gms.games.chimera.GamesSyncServiceNotificationProxy} to Chimera service impl com.google.android.gms.games.GamesSyncServiceStub
D/ChimeraCfgMgr(  725): Loading module com.google.android.gms.games from APK com.google.android.gms
I/ActivityThread(  791): Pub downloads: com.android.providers.downloads.DownloadProvider
D/dalvikvm(  725): GC_CONCURRENT freed 303K, 9% free 9476K/10311K, paused 11ms+0ms, total 23ms
D/ChimeraSrvcProxy(  725): Creating service proxy ComponentInfo{com.google.android.gms/com.google.android.gms.games.chimera.GamesSyncServiceMainProxy}
D/ChimeraSrvcProxy(  725): Proxying container service ComponentInfo{com.google.android.gms/com.google.android.gms.games.chimera.GamesSyncServiceMainProxy} to Chimera service impl com.google.android.gms.games.GamesSyncServiceStub
D/ChimeraCfgMgr(  725): Loading module com.google.android.gms.games from APK com.google.android.gms
E/dalvikvm(  622): Could not find class 'android.os.UserManager', referenced from method com.google.android.gms.common.util.a.b
W/dalvikvm(  622): VFY: unable to resolve check-cast 238 (Landroid/os/UserManager;) in Lcom/google/android/gms/common/util/a;
D/dalvikvm(  622): VFY: replacing opcode 0x1f at 0x000e
I/dalvikvm(  622): Could not find method android.accounts.AccountManager.getAccountsByTypeForPackage, referenced from method com.google.android.gms.common.util.a.c
W/dalvikvm(  622): VFY: unable to resolve virtual method 18: Landroid/accounts/AccountManager;.getAccountsByTypeForPackage (Ljava/lang/String;Ljava/lang/String;)[Landroid/accounts/Account;
D/dalvikvm(  622): VFY: replacing opcode 0x6e at 0x001f
E/dalvikvm(  622): Could not find class 'android.os.UserManager', referenced from method com.google.android.gms.common.util.a.c
W/dalvikvm(  622): VFY: unable to resolve check-cast 238 (Landroid/os/UserManager;) in Lcom/google/android/gms/common/util/a;
D/dalvikvm(  622): VFY: replacing opcode 0x1f at 0x000f
E/dalvikvm(  622): Could not find class 'android.os.UserManager', referenced from method com.google.android.gms.common.util.a.e
W/dalvikvm(  622): VFY: unable to resolve check-cast 238 (Landroid/os/UserManager;) in Lcom/google/android/gms/common/util/a;
D/dalvikvm(  622): VFY: replacing opcode 0x1f at 0x000f
